contrast	estimate	se	df	z_ratio	p_value	roi	atlas
MD baseline	0.136210123765342	0.0290030770846662	Inf	4.69640250128341	2.64783533635915e-06	255	Glasser
MD critical	0.127111991875577	0.0290030770846662	Inf	4.38270710050904	1.1721365243642e-05	255	Glasser
Alice baseline	0.619976766860497	0.111064013092196	Inf	5.58215707860155	2.37553676259002e-08	256	Glasser
Alice critical	1.02999734825571	0.111064013092182	Inf	9.27390717820379	1.79449101221785e-20	256	Glasser
Language baseline	0.537286979311952	0.0366391564260934	Inf	14.6642835621977	1.09163290979921e-48	256	Glasser
Language critical	0.848780719396944	0.0366391564260936	Inf	23.165946003944	1.00419313095586e-118	256	Glasser
MD baseline	0.816578108816784	0.049702863531433	Inf	16.4291964445945	1.18215042917632e-60	256	Glasser
MD critical	1.13415062259632	0.0497028635314332	Inf	22.818617319283	2.99623952780697e-115	256	Glasser
Alice baseline	0.0661466901454966	0.0493742842972512	Inf	1.33969921968427	0.180343151358002	257	Glasser
Alice critical	0.101853980843185	0.0493742842972561	Inf	2.06289533697292	0.0391225732597628	257	Glasser
Language baseline	-0.0165974760242056	0.0152134921475044	Inf	-1.09097082137898	0.275285722013051	257	Glasser
Language critical	0.00725110683698359	0.0152134921475044	Inf	0.476623431798533	0.633630294857829	257	Glasser
MD baseline	-0.0713139755799501	0.0214899838727955	Inf	-3.31847506271177	0.00090510403898727	257	Glasser
MD critical	-0.188995577942156	0.0214899838727955	Inf	-8.79458910071163	1.4357240384727e-18	257	Glasser
Alice baseline	-0.006707917898411	0.0558974845960639	Inf	-0.120003931248158	0.904480033780361	258	Glasser
Alice critical	-0.0528984876658531	0.0558974845960633	Inf	-0.946348266798013	0.343970982512066	258	Glasser
Language baseline	-0.0104695252409347	0.0168298550860638	Inf	-0.622080534110129	0.533888914073739	258	Glasser
Language critical	-0.0684404685837109	0.0168298550860638	Inf	-4.06661068878626	4.77018332038615e-05	258	Glasser
MD baseline	0.0197775273482939	0.0241235503948346	Inf	0.819843141850659	0.412305533473681	258	Glasser
MD critical	0.0800500076632545	0.0241235503948346	Inf	3.31833442229942	0.00090555993524695	258	Glasser
Alice baseline	-0.108182751742372	0.0675037160253667	Inf	-1.60261920546298	0.109018750959304	259	Glasser
Alice critical	-0.189021588951652	0.0675037160253608	Inf	-2.80016568096247	0.00510763838988608	259	Glasser
Language baseline	0.0969829645984229	0.0212209842989991	Inf	4.5701444962191	4.87388048013152e-06	259	Glasser
Language critical	0.0507078463264663	0.0212209842989991	Inf	2.3895143416537	0.0168706651674426	259	Glasser
MD baseline	0.195222212424631	0.0296094929942717	Inf	6.59323050423047	4.30357603093645e-11	259	Glasser
MD critical	0.318008917149038	0.0296094929942717	Inf	10.7401000486756	6.5972853713943e-27	259	Glasser
Alice baseline	-0.0233430204870689	0.0683725366879697	Inf	-0.341409308734572	0.732795468288705	260	Glasser
Alice critical	-0.0432341716498288	0.068372536687967	Inf	-0.63233242094172	0.527169682640636	260	Glasser
Language baseline	0.369904958458169	0.0220278336024933	Inf	16.7926163386444	2.76387359818078e-63	260	Glasser
Language critical	0.397436159591313	0.0220278336024932	Inf	18.0424533235229	9.04383491421383e-73	260	Glasser
MD baseline	0.703801072184872	0.0302907237907826	Inf	23.2348714096768	2.02326377796022e-119	260	Glasser
MD critical	1.0991642395077	0.0302907237907825	Inf	36.2871566589036	2.5795742436705e-288	260	Glasser
Alice baseline	-0.11724873309145	0.0604501415571891	Inf	-1.93959402031385	0.0524290481627467	261	Glasser
Alice critical	-0.25849089588211	0.0604501415571823	Inf	-4.27610075383517	1.90195172623472e-05	261	Glasser
Language baseline	-0.104841941019601	0.0180361851589283	Inf	-5.81286675068883	6.14119443858007e-09	261	Glasser
Language critical	-0.221907048668327	0.0180361851589283	Inf	-12.3034359379748	8.68016006042963e-35	261	Glasser
MD baseline	-0.26962912873862	0.0260051237405093	Inf	-10.368307854602	3.45590062085393e-25	261	Glasser
MD critical	-0.45995120354177	0.0260051237405093	Inf	-17.686945393199	5.28645651183519e-70	261	Glasser
Alice baseline	0.128078244762418	0.0733130821224076	Inf	1.74700395965582	0.0806366512619084	262	Glasser
Alice critical	0.0234989424368125	0.0733130821223995	Inf	0.320528639043983	0.748567623795686	262	Glasser
Language baseline	0.19093837808104	0.0218203197884845	Inf	8.75048486602868	2.12437991591436e-18	262	Glasser
Language critical	0.145948944653279	0.0218203197884846	Inf	6.68867120500688	2.25206073438369e-11	262	Glasser
MD baseline	0.00229903593193229	0.0315117926547893	Inf	0.0729579544114849	0.941839575821042	262	Glasser
MD critical	0.14041242963272	0.0315117926547894	Inf	4.45586930489589	8.35539253272776e-06	262	Glasser
Alice baseline	0.256393822314486	0.0826554929124684	Inf	3.10195745352345	0.00192245586664622	263	Glasser
Alice critical	0.377769287430815	0.0826554929124722	Inf	4.57040753275591	4.86776669850974e-06	263	Glasser
Language baseline	0.333666978260235	0.0252049494869555	Inf	13.2381530235925	5.28321392281142e-40	263	Glasser
Language critical	0.49610574384097	0.0252049494869554	Inf	19.6828699893934	3.02384034453936e-86	263	Glasser
MD baseline	0.21764678155015	0.0358362940658301	Inf	6.07336185907896	1.25259756800003e-09	263	Glasser
MD critical	0.516398964621015	0.0358362940658302	Inf	14.4099432734983	4.48078271250913e-47	263	Glasser
Alice baseline	-0.0612465830200726	0.0749392555987004	Inf	-0.817283045191268	0.413766693711501	264	Glasser
Alice critical	-0.157233792322377	0.0749392555987048	Inf	-2.0981499090991	0.0358919048959453	264	Glasser
Language baseline	-0.114488191381287	0.0219041840072513	Inf	-5.22677271809744	1.72494320995911e-07	264	Glasser
Language critical	-0.188722926508767	0.0219041840072514	Inf	-8.61583916781788	6.94311645669084e-18	264	Glasser
MD baseline	-0.37575264728313	0.0320152202241131	Inf	-11.7366878832251	8.26606404376116e-32	264	Glasser
MD critical	-0.69149161185006	0.0320152202241132	Inf	-21.5988397708801	1.84183377663182e-103	264	Glasser
Alice baseline	0.10984111058166	0.0732180818235836	Inf	1.50019104360476	0.133564922611263	265	Glasser
Alice critical	0.193441447790978	0.0732180818235855	Inf	2.64199010644752	0.00824204634167191	265	Glasser
Language baseline	-0.0775079001166136	0.0220823285790014	Inf	-3.5099514002485	0.000448188603699916	265	Glasser
Language critical	0.0140251724296161	0.0220823285790015	Inf	0.635131045144983	0.525342950896899	265	Glasser
MD baseline	-0.491613045743134	0.0316286795752996	Inf	-15.543268082777	1.76736103126505e-54	265	Glasser
MD critical	-0.984027783415717	0.0316286795752997	Inf	-31.111883158859	1.66361212672941e-212	265	Glasser
Alice baseline	0.297128632057375	0.0527929767430738	Inf	5.62818485313687	1.82115864288273e-08	266	Glasser
Alice critical	0.468298120429411	0.0527929767430685	Inf	8.87046249936828	7.28427309182383e-19	266	Glasser
Language baseline	0.143235139677909	0.0161214231830109	Inf	8.88477016277652	6.40530512266866e-19	266	Glasser
Language critical	0.242876305635359	0.0161214231830109	Inf	15.0654382605195	2.73346961834511e-51	266	Glasser
MD baseline	-0.105173210665566	0.0229164589622542	Inf	-4.58941806143774	4.44483430780824e-06	266	Glasser
MD critical	-0.255534011454517	0.0229164589622543	Inf	-11.1506761090536	7.10643266056622e-29	266	Glasser
Alice baseline	-0.00906140814942562	0.0955413311202205	Inf	-0.0948428082713603	0.924439684020209	267	Glasser
Alice critical	-0.017317384893614	0.0955413311202154	Inf	-0.18125542831117	0.856167089535209	267	Glasser
Language baseline	0.287661283357489	0.0321342134614725	Inf	8.95186943667946	3.49512202243298e-19	267	Glasser
Language critical	0.360021471034542	0.0321342134614725	Inf	11.2036808203254	3.91137149300113e-29	267	Glasser
MD baseline	0.294705729349979	0.043124490138102	Inf	6.83383683856231	8.26730510912135e-12	267	Glasser
MD critical	0.639115967538953	0.0431244901381022	Inf	14.8202556248722	1.08371259269694e-49	267	Glasser
Alice baseline	-0.0722736991414611	0.0683668371910582	Inf	-1.05714557102422	0.290445155934471	268	Glasser
Alice critical	-0.0329440479786714	0.0683668371910594	Inf	-0.48187175730545	0.629897050302692	268	Glasser
Language baseline	-0.0255697008973716	0.0203401821928837	Inf	-1.25710284474824	0.208716397198527	268	Glasser
Language critical	-0.0431435040135187	0.0203401821928836	Inf	-2.12109722540308	0.033913621402514	268	Glasser
MD baseline	-0.282686433529556	0.0293817969814732	Inf	-9.62114174663328	6.5104445892295e-22	268	Glasser
MD critical	-0.388287189435068	0.0293817969814732	Inf	-13.2152294728571	7.1667422767365e-40	268	Glasser
Alice baseline	0.196178295265618	0.111256679007385	Inf	1.76329454569281	0.0778508247543634	269	Glasser
Alice critical	0.815031458056307	0.111256679007385	Inf	7.3256856606533	2.37680319092998e-13	269	Glasser
Language baseline	0.130656179655252	0.032458050299356	Inf	4.02538595048773	5.68819441950127e-05	269	Glasser
Language critical	0.456458305717576	0.032458050299356	Inf	14.0630229329157	6.40890177025575e-45	269	Glasser
MD baseline	-0.456665505553609	0.0475012642002186	Inf	-9.61375477563619	6.9950577450718e-22	269	Glasser
MD critical	-0.982379735868569	0.0475012642002187	Inf	-20.681128226984	5.12286565050263e-95	269	Glasser
Alice baseline	0.294953720247499	0.110733782792758	Inf	2.66362904624613	0.00773027555266135	270	Glasser
Alice critical	0.640658127224346	0.110733782792758	Inf	5.78557068192422	7.2266565590232e-09	270	Glasser
Language baseline	0.291211731861055	0.0326510439002301	Inf	8.9189103034774	4.70898558824713e-19	270	Glasser
Language critical	0.461981483277482	0.03265104390023	Inf	14.1490570619773	1.89278210735161e-45	270	Glasser
MD baseline	-0.327058442860145	0.0474446799804761	Inf	-6.89346925713763	5.44478905221811e-12	270	Glasser
MD critical	-0.70168520073416	0.047444679980476	Inf	-14.7895443919721	1.71108102811504e-49	270	Glasser
Alice baseline	0.166222187983089	0.100205478083859	Inf	1.65881338187901	0.0971534029557451	271	Glasser
Alice critical	0.368552664727285	0.100205478083859	Inf	3.67796922658116	0.000235098315629698	271	Glasser
Language baseline	0.242332941784442	0.0302334007745935	Inf	8.01540467085279	1.09774981138812e-15	271	Glasser
Language critical	0.381060235693789	0.0302334007745936	Inf	12.6039488092921	2.00832348624849e-36	271	Glasser
MD baseline	-0.371416186203842	0.0432777541821316	Inf	-8.58215018831063	9.31159532376105e-18	271	Glasser
MD critical	-0.685464442109354	0.0432777541821316	Inf	-15.8387248844897	1.6819700391085e-56	271	Glasser
Alice baseline	0.055095615063659	0.134995319211613	Inf	0.408129818022011	0.683178369756678	272	Glasser
Alice critical	0.285219068552037	0.134995319211611	Inf	2.1128070974442	0.0346172819572543	272	Glasser
Language baseline	-0.114128499774826	0.0396492624157944	Inf	-2.87845202712681	0.00399632057291077	272	Glasser
Language critical	-0.0489602550939748	0.0396492624157944	Inf	-1.23483394421157	0.216892311502051	272	Glasser
MD baseline	-0.213850456405646	0.0577543762924296	Inf	-3.70275761135138	0.000213268623333039	272	Glasser
MD critical	-0.599173755618246	0.0577543762924297	Inf	-10.3745169471562	3.23846032420142e-25	272	Glasser
Alice baseline	0.125951441966206	0.0718980760845195	Inf	1.75180545607569	0.0798072657221461	273	Glasser
Alice critical	0.220946639640607	0.0718980760845122	Inf	3.07305357351838	0.00211880445877886	273	Glasser
Language baseline	0.265131408483436	0.0226050485553315	Inf	11.7288581722999	9.06735554281265e-32	273	Glasser
Language critical	0.425207118823379	0.0226050485553315	Inf	18.8102723063204	6.22173748440954e-79	273	Glasser
MD baseline	0.312724667046548	0.03153845892584	Inf	9.91566099605227	3.55892855801737e-23	273	Glasser
MD critical	0.608596838306389	0.03153845892584	Inf	19.2969745204562	5.69473770428634e-83	273	Glasser
Alice baseline	0.82793028375081	0.0975817242623011	Inf	8.4844809825795	2.1668370252455e-17	274	Glasser
Alice critical	1.55396393491361	0.0975817242623057	Inf	15.9247435589112	4.26759749589889e-57	274	Glasser
Language baseline	0.373305799154123	0.0299757627966603	Inf	12.4535879766074	1.33696800234628e-35	274	Glasser
Language critical	0.908827907511063	0.0299757627966602	Inf	30.3187583140444	6.4882512711205e-202	274	Glasser
MD baseline	0.136778653274092	0.0424233097882671	Inf	3.22413913380988	0.0012635199395143	274	Glasser
MD critical	0.340655730045745	0.0424233097882672	Inf	8.02991873443969	9.7537252020371e-16	274	Glasser
Alice baseline	0.680447152589307	0.0905744747684694	Inf	7.51257078032964	5.7977376380109e-14	275	Glasser
Alice critical	1.53862267584493	0.0905744747684611	Inf	16.987376187145	1.01844139514712e-64	275	Glasser
Language baseline	0.293496560395738	0.0267315690374694	Inf	10.979398926578	4.8010759326777e-28	275	Glasser
Language critical	0.880258286316427	0.0267315690374695	Inf	32.9295405399726	8.30493950161783e-238	275	Glasser
MD baseline	-0.248442550401297	0.0388193628878691	Inf	-6.39996465472478	1.55412924046415e-10	275	Glasser
MD critical	-0.346311581897354	0.0388193628878691	Inf	-8.92110421538049	4.61661924846365e-19	275	Glasser
Alice baseline	0.475130890332477	0.071604008206235	Inf	6.63553482877659	3.23328009206425e-11	276	Glasser
Alice critical	0.616068913588317	0.0716040082062376	Inf	8.60383278843669	7.70972773141568e-18	276	Glasser
Language baseline	0.289311254140476	0.0206755712053258	Inf	13.9929026031432	1.7223631464132e-44	276	Glasser
Language critical	0.459730078963169	0.0206755712053257	Inf	22.2354233601415	1.56089386524831e-109	276	Glasser
MD baseline	-0.0593749665386668	0.0304931372695038	Inf	-1.94715833972412	0.0515157545360133	276	Glasser
MD critical	-0.196241234783244	0.0304931372695038	Inf	-6.43558690104034	1.22997133823581e-10	276	Glasser
Alice baseline	0.0658645425550397	0.0968672485900338	Inf	0.679946457793952	0.496538363689695	277	Glasser
Alice critical	-0.190153062096085	0.0968672485900274	Inf	-1.96302738917333	0.0496429916047258	277	Glasser
Language baseline	0.362988375962769	0.0287190505382438	Inf	12.6392888747974	1.28208233909991e-36	277	Glasser
Language critical	0.252372400076243	0.0287190505382437	Inf	8.78763034802182	1.52747604772633e-18	277	Glasser
MD baseline	0.250090196585012	0.0416098321913428	Inf	6.0103630179274	1.85108359117232e-09	277	Glasser
MD critical	0.545696174888758	0.0416098321913429	Inf	13.1145968668985	2.71622728812436e-39	277	Glasser
Alice baseline	0.398404685160773	0.0818209699794289	Inf	4.86922466527759	1.12036971268037e-06	278	Glasser
Alice critical	0.604809929346951	0.0818209699794383	Inf	7.39186946205772	1.44778628443484e-13	278	Glasser
Language baseline	0.335944229743717	0.0275894943885156	Inf	12.1765272321757	4.14560836485182e-34	278	Glasser
Language critical	0.542641660338616	0.0275894943885155	Inf	19.6684162709592	4.02145878722997e-86	278	Glasser
MD baseline	0.548132553520947	0.0369739142451366	Inf	14.8248451566917	1.01213027223567e-49	278	Glasser
MD critical	0.858895984623302	0.0369739142451364	Inf	23.229782460381	2.27768212670798e-119	278	Glasser
Alice baseline	0.37519909547922	0.0793821567654455	Inf	4.72649157905649	2.28432260594988e-06	279	Glasser
Alice critical	0.778624769897722	0.0793821567654424	Inf	9.80856154108277	1.03432427419595e-22	279	Glasser
Language baseline	0.347906217076635	0.0254400872660039	Inf	13.6755119366886	1.42202943672554e-42	279	Glasser
Language critical	0.732262165376924	0.025440087266004	Inf	28.7837914123611	3.42244680809654e-182	279	Glasser
MD baseline	0.201941221105047	0.0350914018688477	Inf	5.75472082477046	8.67850939894431e-09	279	Glasser
MD critical	0.391999825435758	0.0350914018688477	Inf	11.1708226106451	5.66537501351584e-29	279	Glasser
Alice baseline	0.275503634645952	0.0688500492859374	Inf	4.00150235915987	6.29415675327777e-05	280	Glasser
Alice critical	0.49863423929719	0.0688500492859324	Inf	7.24232218377034	4.41066524349824e-13	280	Glasser
Language baseline	0.363083681801392	0.0233381936478975	Inf	15.557488607697	1.41544770331591e-54	280	Glasser
Language critical	0.552261604605923	0.0233381936478975	Inf	23.6634254106327	8.5865800607362e-124	280	Glasser
MD baseline	0.431839945530879	0.0311869971920572	Inf	13.8467946391729	1.3301659857785e-43	280	Glasser
MD critical	0.675325307735603	0.0311869971920572	Inf	21.6540663910919	5.56472750896133e-104	280	Glasser
Alice baseline	0.381680190930418	0.0957036587899377	Inf	3.98814628151445	6.65915996478332e-05	281	Glasser
Alice critical	0.798981539767636	0.0957036587899462	Inf	8.34849523905109	6.91381319713996e-17	281	Glasser
Language baseline	0.369639355316382	0.0290487734879801	Inf	12.7247835599439	4.30666531784258e-37	281	Glasser
Language critical	0.632197013248394	0.02904877348798	Inf	21.7632945332438	5.16974752940719e-105	281	Glasser
MD baseline	0.147421521967162	0.0414230622606278	Inf	3.5589237956288	0.000372377547608779	281	Glasser
MD critical	0.387042866455349	0.0414230622606278	Inf	9.34365653654798	9.30633915078417e-21	281	Glasser
Alice baseline	0.62434480769147	0.097975364944233	Inf	6.37246728345277	1.86011109044832e-10	282	Glasser
Alice critical	1.19432898210998	0.0979753649442235	Inf	12.1900947527973	3.51013020884041e-34	282	Glasser
Language baseline	0.29209495181122	0.0289799234282628	Inf	10.0792175153352	6.8267600359624e-24	282	Glasser
Language critical	0.65956492064975	0.0289799234282627	Inf	22.7593741675144	1.1588806424212e-114	282	Glasser
MD baseline	-0.2203752567666	0.0420227667286826	Inf	-5.24418723282641	1.5697273576267e-07	282	Glasser
MD critical	-0.279146176057933	0.0420227667286826	Inf	-6.64273673031152	3.07911548481206e-11	282	Glasser
Alice baseline	0.180927346430563	0.107452086885952	Inf	1.68379555645668	0.0922211862785746	283	Glasser
Alice critical	0.115572985965348	0.107452086885955	Inf	1.07557693214477	0.282116508657764	283	Glasser
Language baseline	0.473484149916681	0.0338400025609917	Inf	13.9918473428982	1.74811407011504e-44	283	Glasser
Language critical	0.552193102466259	0.0338400025609919	Inf	16.3177618403252	7.37918589019469e-60	283	Glasser
MD baseline	0.663748574402391	0.0471657049820222	Inf	14.0726948670732	5.58980151426742e-45	283	Glasser
MD critical	1.37976476928428	0.0471657049820223	Inf	29.2535597593674	4.04572360105789e-188	283	Glasser
Alice baseline	-0.493939808139592	0.104143382867105	Inf	-4.74288230842183	2.10698689642837e-06	284	Glasser
Alice critical	-0.732471633721057	0.104143382867115	Inf	-7.03329979837196	2.01705318287223e-12	284	Glasser
Language baseline	0.139616282097946	0.0324960790552093	Inf	4.296403940326	1.73591139502889e-05	284	Glasser
Language critical	0.142010544845826	0.0324960790552093	Inf	4.37008245224161	1.24199630889706e-05	284	Glasser
MD baseline	0.471320618593684	0.0455475079079522	Inf	10.3478903729746	4.27808472072302e-25	284	Glasser
MD critical	1.0066028252866	0.0455475079079521	Inf	22.1000636812197	3.1562157773303e-108	284	Glasser
Alice baseline	-0.0609874328826161	0.121571599827942	Inf	-0.501658553222386	0.615907723919277	285	Glasser
Alice critical	-0.582040746836137	0.121571599827951	Inf	-4.78763747174378	1.68756136850328e-06	285	Glasser
Language baseline	0.23979889635249	0.0367899561363063	Inf	6.51805333673242	7.1225668146795e-11	285	Glasser
Language critical	0.0494928800635397	0.0367899561363063	Inf	1.34528238849128	0.178534058725423	285	Glasser
MD baseline	0.302356754397185	0.0525622157435553	Inf	5.75235937298281	8.80064680657732e-09	285	Glasser
MD critical	0.969554592979868	0.0525622157435551	Inf	18.445847064557	5.6309702489506e-76	285	Glasser
Alice baseline	-0.249276752726309	0.0943485645433887	Inf	-2.64208315126694	0.00823978239143092	286	Glasser
Alice critical	-0.490026217842501	0.094348564543379	Inf	-5.1937856205242	2.06060411391905e-07	286	Glasser
Language baseline	0.146113444006505	0.0297182250335254	Inf	4.91662755234111	8.80478371182204e-07	286	Glasser
Language critical	0.0905503080291653	0.0297182250335255	Inf	3.04696218993613	0.00231166785607402	286	Glasser
MD baseline	0.174843875346022	0.0414166893760253	Inf	4.22158018857087	2.42595620611276e-05	286	Glasser
MD critical	0.538710243456253	0.0414166893760254	Inf	13.007081241218	1.11520833097347e-38	286	Glasser
Alice baseline	0.0687487783893035	0.135654207981086	Inf	0.506794292727646	0.612299161285447	287	Glasser
Alice critical	0.363786766761403	0.135654207981086	Inf	2.68172120994673	0.00732444714151464	287	Glasser
Language baseline	0.117632507080755	0.0396541081301805	Inf	2.9664645764968	0.00301245061292646	287	Glasser
Language critical	0.268808911471689	0.0396541081301806	Inf	6.77884144031724	1.2114338932853e-11	287	Glasser
MD baseline	-0.292077864896697	0.0579552215035877	Inf	-5.03971613461294	4.66222842594361e-07	287	Glasser
MD critical	-0.568836660172286	0.0579552215035876	Inf	-9.81510630818783	9.69357624500845e-23	287	Glasser
Alice baseline	0.463641927828934	0.0906285861550281	Inf	5.11584641777192	3.12337131440263e-07	288	Glasser
Alice critical	0.846099683642787	0.0906285861550195	Inf	9.3359029368012	1.00134065893065e-20	288	Glasser
Language baseline	0.141691947741422	0.0277311365349561	Inf	5.10948938435374	3.23030639423852e-07	288	Glasser
Language critical	0.438383125550809	0.0277311365349561	Inf	15.80833605569	2.72571219123145e-56	288	Glasser
MD baseline	-0.321442111125068	0.0393558988094303	Inf	-8.16757133870984	3.14659678059878e-16	288	Glasser
MD critical	-0.827834403038282	0.0393558988094304	Inf	-21.0345698632582	3.16631461740043e-98	288	Glasser
Alice baseline	0.0382235122142513	0.116402804104845	Inf	0.32837277854426	0.742629822487258	289	Glasser
Alice critical	-0.283632487785761	0.116402804104845	Inf	-2.43664652210862	0.014824162366914	289	Glasser
Language baseline	0.155773338834739	0.0360895160084687	Inf	4.31630445800895	1.5866310421997e-05	289	Glasser
Language critical	0.0497363544375756	0.0360895160084685	Inf	1.37813858257076	0.168160505285419	289	Glasser
MD baseline	0.281956485963144	0.0508170698958873	Inf	5.54846012453708	2.88196594887753e-08	289	Glasser
MD critical	0.631259722649535	0.0508170698958872	Inf	12.422198366471	1.98043609863018e-35	289	Glasser
Alice baseline	0.0489855672725711	0.0831493700232125	Inf	0.589127341059782	0.555775853662232	290	Glasser
Alice critical	0.0846368114586199	0.0831493700232042	Inf	1.01788878779239	0.308730810606108	290	Glasser
Language baseline	0.129445463671015	0.0257754328073857	Inf	5.02204811218239	5.11233723658435e-07	290	Glasser
Language critical	0.160252783471585	0.0257754328073857	Inf	6.21726838377921	5.05884084414394e-10	290	Glasser
MD baseline	0.123919289035798	0.0363091249813167	Inf	3.41289659554072	0.000642763259636556	290	Glasser
MD critical	0.12764077717809	0.0363091249813167	Inf	3.51539116527234	0.000439106698430253	290	Glasser
Alice baseline	0.123317017117476	0.0597154545267928	Inf	2.06507709092537	0.0389157066587673	291	Glasser
Alice critical	-0.0123494014871425	0.0597154545267919	Inf	-0.206804111012867	0.836162845433234	291	Glasser
Language baseline	0.222311675096071	0.0185182304315476	Inf	12.0050172135963	3.34394315602647e-33	291	Glasser
Language critical	0.172237226159901	0.0185182304315477	Inf	9.30095490476659	1.391899202753e-20	291	Glasser
MD baseline	0.299941088979666	0.0260716970886165	Inf	11.50447122641	1.2525465022098e-30	291	Glasser
MD critical	0.563169826652248	0.0260716970886166	Inf	21.6008119739217	1.76486029031897e-103	291	Glasser
Alice baseline	0.158311882709839	0.0385691307938087	Inf	4.10462666519961	4.04968338479807e-05	292	Glasser
Alice critical	0.149398243174983	0.038569130793813	Inf	3.87351853931197	0.000107275241979084	292	Glasser
Language baseline	0.0161897529329171	0.0116848462942412	Inf	1.38553409477847	0.165889214621516	292	Glasser
Language critical	-0.0069813038852661	0.0116848462942412	Inf	-0.597466471485104	0.550195985743475	292	Glasser
MD baseline	-0.0032315436462971	0.0166908983333039	Inf	-0.193611127559809	0.846480384530541	292	Glasser
MD critical	0.0312603281485737	0.0166908983333039	Inf	1.87289668442824	0.0610826531314344	292	Glasser
Alice baseline	0.266819105843002	0.0437939896940256	Inf	6.09259644319188	1.11093872614105e-09	293	Glasser
Alice critical	0.406817710494223	0.0437939896940303	Inf	9.28935028154509	1.55232994799554e-20	293	Glasser
Language baseline	0.0783438678766903	0.0136179665776963	Inf	5.75297842227067	8.76846810186556e-09	293	Glasser
Language critical	0.17748593250737	0.0136179665776964	Inf	13.0332183953262	7.91953297419485e-39	293	Glasser
MD baseline	-0.110720427718329	0.0191371160505328	Inf	-5.78563809854966	7.22375861424924e-09	293	Glasser
MD critical	-0.295650940538844	0.0191371160505328	Inf	-15.4490854190442	7.65215199904702e-54	293	Glasser
Alice baseline	0.16219902080019	0.0455517637803226	Inf	3.56076268709175	0.000369779171844685	294	Glasser
Alice critical	0.212385392893227	0.0455517637803242	Inf	4.66250646006743	3.12381277936462e-06	294	Glasser
Language baseline	0.126641285104842	0.0136117488885643	Inf	9.30382173089	1.35486169480147e-20	294	Glasser
Language critical	0.152429676594203	0.0136117488885642	Inf	11.1983902907778	4.15209309310141e-29	294	Glasser
MD baseline	0.0567608481470973	0.0196200604734413	Inf	2.8930006726499	0.00381580479931632	294	Glasser
MD critical	0.0695529211254015	0.0196200604734413	Inf	3.54499015023689	0.000392627757775721	294	Glasser
Alice baseline	0.00263107564276945	0.0783221903127682	Inf	0.0335929783406546	0.973201721582178	295	Glasser
Alice critical	-0.0536397615666898	0.0783221903127742	Inf	-0.68486033590842	0.493432057245651	295	Glasser
Language baseline	0.446868009859147	0.0255996821080098	Inf	17.4559983977038	3.09911415437111e-68	295	Glasser
Language critical	0.461579118216091	0.0255996821080099	Inf	18.0306582038246	1.11951050219419e-72	295	Glasser
MD baseline	1.25601512898822	0.0349104816914576	Inf	35.9781666746685	1.83651178071424e-283	295	Glasser
MD critical	1.78374480418508	0.0349104816914577	Inf	51.0948207461013	0	295	Glasser
Alice baseline	-0.166638337293896	0.061709823093567	Inf	-2.70035350840712	0.00692658334515297	296	Glasser
Alice critical	-0.219919546596232	0.0617098230935671	Inf	-3.56376887133157	0.000365567872776562	296	Glasser
Language baseline	0.0626765862485305	0.0204059186723872	Inf	3.07149054422838	0.00212992910218733	296	Glasser
Language critical	0.107065091206037	0.0204059186723873	Inf	5.24676653499139	1.54791848993108e-07	296	Glasser
MD baseline	0.972989797234447	0.027644696768066	Inf	35.1962550140323	2.28151576551147e-271	296	Glasser
MD critical	1.41162696258878	0.027644696768066	Inf	51.0632102219125	0	296	Glasser
Alice baseline	-0.0290281366574283	0.111691905534377	Inf	-0.259894721274086	0.794944983215207	297	Glasser
Alice critical	-0.147289845959762	0.111691905534376	Inf	-1.31871549021455	0.187264246183027	297	Glasser
Language baseline	0.217249071031533	0.0357264646606689	Inf	6.08090033802592	1.19509562149678e-09	297	Glasser
Language critical	0.263368111399803	0.0357264646606688	Inf	7.37179326029826	1.68347949548484e-13	297	Glasser
MD baseline	1.18886133422281	0.0493354835895043	Inf	24.0974902387645	2.65583793418352e-128	297	Glasser
MD critical	1.94635976138816	0.0493354835895042	Inf	39.4515188618164	0	297	Glasser
Alice baseline	0.0352808567671694	0.0830591724987171	Inf	0.424767737334662	0.671005998802095	298	Glasser
Alice critical	-0.0573798176514445	0.0830591724987169	Inf	-0.6908305961311	0.489672005621449	298	Glasser
Language baseline	0.171602389645451	0.0252079828407972	Inf	6.80746217296397	9.93354173190352e-12	298	Glasser
Language critical	0.0562683584839782	0.0252079828407972	Inf	2.23216426476267	0.0256041082905345	298	Glasser
MD baseline	-0.198469035026138	0.0359487267934188	Inf	-5.52089191271365	3.37283215672169e-08	298	Glasser
MD critical	-0.218610840144248	0.0359487267934187	Inf	-6.08118449925937	1.19297920848902e-09	298	Glasser
Alice baseline	0.329826591518609	0.0743065269093079	Inf	4.43872974874962	9.04913549437932e-06	299	Glasser
Alice critical	0.461234033378999	0.0743065269092994	Inf	6.20718061472573	5.39435899498845e-10	299	Glasser
Language baseline	-0.0354163358636332	0.024200134403426	Inf	-1.46347682509645	0.143336950462068	299	Glasser
Language critical	0.0370574120117244	0.024200134403426	Inf	1.53128951244494	0.125697856365646	299	Glasser
MD baseline	-0.0205921782803949	0.0330698970930628	Inf	-0.622686494077861	0.53349055972099	299	Glasser
MD critical	-0.119710591666219	0.033069897093063	Inf	-3.61992634356671	0.000294686889233069	299	Glasser
