task	condition	emmean	se	df	lowCI	highCI	roi	atlas
Lang	critical	-0.120500638084788	0.0176577987146016	Inf	-0.155109287611665	-0.0858919885579115	224	Glasser
MD	critical	-0.383425198183433	0.0255240893325663	Inf	-0.433451494013446	-0.33339890235342	224	Glasser
Alice	baseline	0.41111964911738	0.0937533672954707	Inf	0.227366425788902	0.594872872445858	225	Glasser
Lang	baseline	0.235341442793063	0.0312982531397118	Inf	0.17399799386021	0.296684891725916	225	Glasser
MD	baseline	0.0789991132653279	0.0421761705785428	Inf	-0.00366466207443376	0.16166288860509	225	Glasser
Alice	critical	0.627315323536007	0.0937533672954786	Inf	0.443562100207514	0.8110685468645	225	Glasser
Lang	critical	0.431410479620257	0.0312982531397117	Inf	0.370067030687404	0.49275392855311	225	Glasser
MD	critical	0.0739770798007582	0.0421761705785427	Inf	-0.00868669553900341	0.15664085514052	225	Glasser
Alice	baseline	0.525515093987908	0.102536957607427	Inf	0.32454634999304	0.726483837982776	226	Glasser
Lang	baseline	0.46269747265033	0.0334719254855709	Inf	0.397093704205402	0.528301241095257	226	Glasser
MD	baseline	0.284320647876607	0.0456789891405506	Inf	0.194791474310932	0.373849821442282	226	Glasser
Alice	critical	0.871062512592565	0.102536957607426	Inf	0.6700937685977	1.07203125658743	226	Glasser
Lang	critical	0.766142423075256	0.0334719254855708	Inf	0.700538654630329	0.831746191520183	226	Glasser
MD	critical	0.391515445120699	0.0456789891405506	Inf	0.301986271555024	0.481044618686375	226	Glasser
Alice	baseline	-0.0954352534160781	0.0694045223809324	Inf	-0.23146561764691	0.0405951108147534	227	Glasser
Lang	baseline	-0.414645380641384	0.0212031960405228	Inf	-0.45620288123795	-0.373087880044817	227	Glasser
MD	baseline	0.13297311547166	0.0301319925030951	Inf	0.0739154953831626	0.192030735560157	227	Glasser
Alice	critical	-0.127893776671916	0.0694045223809264	Inf	-0.263924140902735	0.00813658755890415	227	Glasser
Lang	critical	-0.413146718230035	0.0212031960405227	Inf	-0.454704218826602	-0.371589217633468	227	Glasser
MD	critical	0.287698369909529	0.0301319925030952	Inf	0.228640749821032	0.346755989998027	227	Glasser
Alice	baseline	0.401008882223233	0.0800538920415098	Inf	0.244106136999616	0.55791162744685	228	Glasser
Lang	baseline	0.268816026654999	0.0272917265232934	Inf	0.215325225593428	0.322306827716571	228	Glasser
MD	baseline	0.114049422476906	0.0363573644667803	Inf	0.0427902975492207	0.185308547404592	228	Glasser
Alice	critical	0.895360079897691	0.0800538920415071	Inf	0.73845733467408	1.0522628251213	228	Glasser
Lang	critical	0.656440790111092	0.0272917265232934	Inf	0.60294998904952	0.709931591172663	228	Glasser
MD	critical	0.0363614086973787	0.0363573644667803	Inf	-0.0348977162303069	0.107620533625064	228	Glasser
Alice	baseline	-0.0601587071338094	0.119254259232868	Inf	-0.293892760233234	0.173575345965615	229	Glasser
Lang	baseline	-0.469169714452277	0.0368861814230758	Inf	-0.541465301568716	-0.396874127335839	229	Glasser
MD	baseline	0.820835511152135	0.0521103684779564	Inf	0.718701065714229	0.922969956590041	229	Glasser
Alice	critical	-0.280991765273324	0.119254259232865	Inf	-0.514725818372744	-0.0472577121739048	229	Glasser
Lang	critical	-0.517255935564971	0.0368861814230756	Inf	-0.58955152268141	-0.444960348448532	229	Glasser
MD	critical	1.38087741591404	0.0521103684779563	Inf	1.27874297047613	1.48301186135194	229	Glasser
Alice	baseline	0.0467339687771122	0.067796578483552	Inf	-0.086144883325693	0.179612820879917	230	Glasser
Lang	baseline	-0.177609609819878	0.019919943962433	Inf	-0.216651982560303	-0.138567237079454	230	Glasser
MD	baseline	-0.309918627580698	0.029013586917261	Inf	-0.366784213000852	-0.253053042160544	230	Glasser
Alice	critical	0.165048422265476	0.0677965784835506	Inf	0.0321695701626734	0.297927274368278	230	Glasser
Lang	critical	-0.14558786406917	0.0199199439624331	Inf	-0.184630236809595	-0.106545491328745	230	Glasser
MD	critical	-0.542922017344476	0.029013586917261	Inf	-0.59978760276463	-0.486056431924322	230	Glasser
Alice	baseline	-0.109604748893007	0.0484470739992246	Inf	-0.204559269087834	-0.0146502286981799	231	Glasser
Lang	baseline	-0.368818722577963	0.0154694116159463	Inf	-0.399138212207244	-0.338499232948683	231	Glasser
MD	baseline	-0.224699681058353	0.0213842049437711	Inf	-0.266611952586167	-0.182787409530538	231	Glasser
Alice	critical	-0.032938760520932	0.0484470739992249	Inf	-0.12789328071576	0.0620157596738956	231	Glasser
Lang	critical	-0.272172825977397	0.0154694116159462	Inf	-0.302492315606677	-0.241853336348116	231	Glasser
MD	critical	-0.342149936963864	0.0213842049437711	Inf	-0.384062208491679	-0.300237665436049	231	Glasser
Alice	baseline	0.0269206055000557	0.0458143747639334	Inf	-0.0628739190114745	0.116715130011586	232	Glasser
Lang	baseline	-0.0478367602023469	0.0139235229806213	Inf	-0.0751263637822805	-0.0205471566224134	232	Glasser
MD	baseline	-0.249748406998806	0.0198387931880797	Inf	-0.288631727144181	-0.210865086853432	232	Glasser
Alice	critical	-0.0788635689185415	0.0458143747639345	Inf	-0.168658093430074	0.0109309555929909	232	Glasser
Lang	critical	-0.113620178049373	0.0139235229806213	Inf	-0.140909781629307	-0.0863305744694395	232	Glasser
MD	critical	-0.39287054873109	0.0198387931880797	Inf	-0.431753868876465	-0.353987228585715	232	Glasser
Alice	baseline	0.0758355685776392	0.0537309686822933	Inf	-0.0294751948941052	0.181146332049384	233	Glasser
Lang	baseline	-0.170054635267517	0.0164376908880412	Inf	-0.20227191739708	-0.137837353137955	233	Glasser
MD	baseline	-0.306520849942519	0.0233235399917412	Inf	-0.352234148318312	-0.260807551566727	233	Glasser
Alice	critical	0.198815429042794	0.0537309686822948	Inf	0.0935046655710465	0.304126192514541	233	Glasser
Lang	critical	-0.0807826465989624	0.0164376908880412	Inf	-0.112999928728525	-0.0485653644693995	233	Glasser
MD	critical	-0.587712973958268	0.0233235399917412	Inf	-0.633426272334061	-0.541999675582476	233	Glasser
Alice	baseline	0.00496086575014514	0.0501733770799722	Inf	-0.0933771463093477	0.103298877809638	234	Glasser
Lang	baseline	-0.0411627720431574	0.0147054032150036	Inf	-0.0699848327227039	-0.0123407113636108	234	Glasser
MD	baseline	-0.393267516435198	0.0214540970296824	Inf	-0.435316773934203	-0.351218258936192	234	Glasser
Alice	critical	0.00722536575013585	0.0501733770799725	Inf	-0.0911126463093576	0.105563377809629	234	Glasser
Lang	critical	-0.0303075241678031	0.0147054032150036	Inf	-0.0591295848473496	-0.0014854634882565	234	Glasser
MD	critical	-0.71543840816748	0.0214540970296824	Inf	-0.757487665666485	-0.673389150668475	234	Glasser
Alice	baseline	-0.0156792598351201	0.0429433465647046	Inf	-0.0998466724775629	0.0684881528073227	235	Glasser
Lang	baseline	-0.0460067739103523	0.0123942684753609	Inf	-0.0702990937367799	-0.0217144540839248	235	Glasser
MD	baseline	-0.297455613817548	0.0182717837602071	Inf	-0.333267651920857	-0.261643575714238	235	Glasser
Alice	critical	0.00252590295557661	0.0429433465647031	Inf	-0.0816415096868634	0.0866933155980166	235	Glasser
Lang	critical	-0.0477104360916552	0.0123942684753609	Inf	-0.0720027559180828	-0.0234181162652277	235	Glasser
MD	critical	-0.51646059413251	0.018271783760207	Inf	-0.55227263223582	-0.4806485560292	235	Glasser
Alice	baseline	0.0576094696926401	0.077878473202533	Inf	-0.0950295329552922	0.210248472340573	236	Glasser
Lang	baseline	-0.0854311922889308	0.0230232475898653	Inf	-0.130555928372215	-0.0403064562056463	236	Glasser
MD	baseline	0.043406794554823	0.0334149816863102	Inf	-0.0220853660944103	0.108898955204056	236	Glasser
Alice	critical	0.00840417899497012	0.0778784732025313	Inf	-0.144234823652959	0.161043181642899	236	Glasser
Lang	critical	-0.052751980641204	0.0230232475898655	Inf	-0.0978767167244889	-0.00762724455791902	236	Glasser
MD	critical	-0.0130411186601666	0.0334149816863101	Inf	-0.0785332793093999	0.0524510419890668	236	Glasser
Alice	baseline	-0.0971654362677908	0.0742888464685475	Inf	-0.242768899799169	0.0484380272635879	237	Glasser
Lang	baseline	-0.323252065229245	0.02226133237816	Inf	-0.366883474938314	-0.279620655520176	237	Glasser
MD	baseline	-0.0225761634481678	0.0320068451426265	Inf	-0.0853084271864665	0.0401561002901309	237	Glasser
Alice	critical	-0.130605657198027	0.074288846468547	Inf	-0.276209120729405	0.0149978063333506	237	Glasser
Lang	critical	-0.29147860205644	0.02226133237816	Inf	-0.335110011765509	-0.247847192347371	237	Glasser
MD	critical	0.0227573798589184	0.0320068451426265	Inf	-0.0399748838793803	0.085489643597217	237	Glasser
Alice	baseline	-0.0758398455571352	0.0412616328118894	Inf	-0.156711159811755	0.00503146869748415	238	Glasser
Lang	baseline	-0.232593752181212	0.0124187283881713	Inf	-0.256934012555813	-0.208253491806611	238	Glasser
MD	baseline	-0.108605915746211	0.0178048904214613	Inf	-0.143502859720957	-0.0737089717714642	238	Glasser
Alice	critical	-0.116390682766437	0.0412616328118891	Inf	-0.197261997021055	-0.0355193685118179	238	Glasser
Lang	critical	-0.217785825127385	0.0124187283881713	Inf	-0.242126085501986	-0.193445564752784	238	Glasser
MD	critical	-0.108564323226526	0.0178048904214613	Inf	-0.143461267201272	-0.0736673792517797	238	Glasser
Alice	baseline	0.125155660405495	0.103036715462175	Inf	-0.0767925909856697	0.32710391179666	239	Glasser
Lang	baseline	-0.257971435932283	0.0304004917058402	Inf	-0.317555304788038	-0.198387567076527	239	Glasser
MD	baseline	0.198674939205437	0.044831282796151	Inf	0.110807239544251	0.286542638866623	239	Glasser
Alice	critical	0.14219293313275	0.103036715462169	Inf	-0.0597553182584024	0.344141184523902	239	Glasser
Lang	critical	-0.190406985774054	0.0304004917058402	Inf	-0.249990854629809	-0.130823116918299	239	Glasser
MD	critical	0.327449604353501	0.0448312827961511	Inf	0.239581904692315	0.415317304014687	239	Glasser
Alice	baseline	0.124513384646794	0.0569616399839489	Inf	0.0128706217779175	0.23615614751567	240	Glasser
Lang	baseline	0.12680258896002	0.019969941672699	Inf	0.0876622225081642	0.165942955411876	240	Glasser
MD	baseline	0.118740456455854	0.0262131564462019	Inf	0.0673636139001845	0.170117299011524	240	Glasser
Alice	critical	0.17516975673983	0.056961639983951	Inf	0.0635269938709494	0.286812519608711	240	Glasser
Lang	critical	0.202853017430274	0.0199699416726991	Inf	0.163712650978418	0.24199338388213	240	Glasser
MD	critical	0.00728595842435825	0.0262131564462019	Inf	-0.0440908841313114	0.0586628009800279	240	Glasser
Alice	baseline	0.00997711913789867	0.0571986772563572	Inf	-0.102130228247892	0.122084466523689	241	Glasser
Lang	baseline	0.132786480648118	0.0192382904025723	Inf	0.0950801243349539	0.170492836961283	241	Glasser
MD	baseline	0.257444487645457	0.0258178766266102	Inf	0.206842379300002	0.308046595990911	241	Glasser
Alice	critical	0.118266119137889	0.0571986772563571	Inf	0.00615877175209906	0.230373466523679	241	Glasser
Lang	critical	0.19119854509571	0.0192382904025723	Inf	0.153492188782545	0.228904901408874	241	Glasser
MD	critical	0.233803103787189	0.0258178766266102	Inf	0.183200995441735	0.284405212132644	241	Glasser
Alice	baseline	0.140538269327522	0.107257369791819	Inf	-0.0696823125409371	0.350758851195981	242	Glasser
Lang	baseline	-0.335012512812803	0.0308110223276332	Inf	-0.395401006901823	-0.274624018723782	242	Glasser
MD	baseline	0.703009435204591	0.046418249668997	Inf	0.612031337627968	0.793987532781213	242	Glasser
Alice	critical	0.175766851605999	0.107257369791818	Inf	-0.0344537302624587	0.385987433474457	242	Glasser
Lang	critical	-0.265327965599181	0.0308110223276333	Inf	-0.325716459688202	-0.20493947151016	242	Glasser
MD	critical	1.09269256048423	0.0464182496689969	Inf	1.00171446290761	1.18367065806085	242	Glasser
Alice	baseline	0.57875605787801	0.0919320131500158	Inf	0.398572623077716	0.758939492678303	243	Glasser
Lang	baseline	0.791907629840375	0.0324123881079381	Inf	0.728380516495882	0.855434743184869	243	Glasser
MD	baseline	0.748319727680657	0.0424217941545798	Inf	0.665174538978109	0.831464916383206	243	Glasser
Alice	critical	0.854830406715007	0.0919320131500043	Inf	0.674646971914736	1.03501384151528	243	Glasser
Lang	critical	1.20862843083189	0.0324123881079384	Inf	1.14510131748739	1.27215554417638	243	Glasser
MD	critical	0.985763824137356	0.04242179415458	Inf	0.902618635434807	1.0689090128399	243	Glasser
Alice	baseline	-0.050402462090786	0.0849876285471887	Inf	-0.216975153174744	0.116170228993172	244	Glasser
Lang	baseline	0.122415765249863	0.0268531391205553	Inf	0.0697845797017311	0.175046950797995	244	Glasser
MD	baseline	0.651718320955666	0.0373537785337935	Inf	0.578506260342946	0.724930381568387	244	Glasser
Alice	critical	-0.00317608999778347	0.0849876285471895	Inf	-0.169748781081743	0.163396601086176	244	Glasser
Lang	critical	0.19519250675128	0.0268531391205553	Inf	0.142561321203148	0.247823692299412	244	Glasser
MD	critical	1.0642100374911	0.0373537785337936	Inf	0.990997976878377	1.13742209810382	244	Glasser
Alice	baseline	-0.0185562757647505	0.126616386957697	Inf	-0.266719834054424	0.229607282524923	245	Glasser
Lang	baseline	-0.622050040113898	0.035949430292633	Inf	-0.692509628752192	-0.551590451475604	245	Glasser
MD	baseline	1.16489507564735	0.0542340135982111	Inf	1.0585983622578	1.2711917890369	245	Glasser
Alice	critical	-0.123791420343047	0.126616386957701	Inf	-0.371954978632728	0.124372137946634	245	Glasser
Lang	critical	-0.603763884788458	0.0359494302926329	Inf	-0.674223473426751	-0.533304296150164	245	Glasser
MD	critical	1.80618584084651	0.0542340135982111	Inf	1.69988912745696	1.91248255423606	245	Glasser
Alice	baseline	-0.0510704167692247	0.175278329045379	Inf	-0.394609628968529	0.29246879543008	246	Glasser
Lang	baseline	-0.551740878197128	0.0500895177585089	Inf	-0.649914529006785	-0.453567227387471	246	Glasser
MD	baseline	1.9389664131383	0.0748345860436689	Inf	1.79229331969474	2.08563950658185	246	Glasser
Alice	critical	-0.37287422196394	0.175278329045383	Inf	-0.716413434163251	-0.0293350097646297	246	Glasser
Lang	critical	-0.588891581757501	0.0500895177585088	Inf	-0.687065232567158	-0.490717930947845	246	Glasser
MD	critical	2.88859584075522	0.0748345860436689	Inf	2.74192274731166	3.03526893419877	246	Glasser
Alice	baseline	0.116220852335081	0.109759365881067	Inf	-0.0989035517577639	0.331345256427926	247	Glasser
Lang	baseline	0.0200334865995551	0.034621865215416	Inf	-0.0478241223002604	0.0878910954993706	247	Glasser
MD	baseline	1.14509549207002	0.0482007011977271	Inf	1.0506238536929	1.23956713044714	247	Glasser
Alice	critical	0.105821038381594	0.109759365881066	Inf	-0.109303365711249	0.320945442474437	247	Glasser
Lang	critical	0.0559871873087749	0.0346218652154158	Inf	-0.0118704215910401	0.12384479620859	247	Glasser
MD	critical	1.66771919876293	0.0482007011977271	Inf	1.57324756038581	1.76219083714005	247	Glasser
Alice	baseline	0.254350890658362	0.115143276714501	Inf	0.0286742152360096	0.480027566080714	248	Glasser
Lang	baseline	0.273065122698776	0.0366058721097346	Inf	0.201318931741017	0.344811313656536	248	Glasser
MD	baseline	1.93433566779381	0.0508220148752956	Inf	1.83472634901647	2.03394498657115	248	Glasser
Alice	critical	0.210636239495555	0.115143276714514	Inf	-0.0150404359268229	0.436312914917933	248	Glasser
Lang	critical	0.283669540077692	0.0366058721097344	Inf	0.211923349119933	0.35541573103545	248	Glasser
MD	critical	2.65479762422945	0.0508220148752954	Inf	2.55518830545211	2.75440694300679	248	Glasser
Alice	baseline	0.142562889291176	0.168416016066196	Inf	-0.187526436618287	0.47265221520064	249	Glasser
Lang	baseline	-0.213418978290594	0.0454957439151574	Inf	-0.30258899781416	-0.124248958767028	249	Glasser
MD	baseline	2.30911163121595	0.069312648584937	Inf	2.17326133631639	2.44496192611551	249	Glasser
Alice	critical	0.0693686687029427	0.168416016066189	Inf	-0.260720657206507	0.399457994612392	249	Glasser
Lang	critical	-0.212947276507773	0.0454957439151572	Inf	-0.302117296031339	-0.123777256984208	249	Glasser
MD	critical	3.16059606620413	0.0693126485849371	Inf	3.02474577130457	3.29644636110368	249	Glasser
Alice	baseline	-0.00800953522999579	0.131600739007194	Inf	-0.265942244022951	0.249923173562959	250	Glasser
Lang	baseline	0.1463944663792	0.0396602997010263	Inf	0.0686617073491234	0.224127225409276	250	Glasser
MD	baseline	2.17823192109791	0.0568431896423522	Inf	2.06682131663252	2.2896425255633	250	Glasser
Alice	critical	-0.184045186392796	0.131600739007208	Inf	-0.441977895185779	0.0738875224001862	250	Glasser
Lang	critical	0.186906442941703	0.039660299701026	Inf	0.109173683911627	0.264639201971778	250	Glasser
MD	critical	3.09947190729119	0.056843189642352	Inf	2.9880613028258	3.21088251175658	250	Glasser
Alice	baseline	0.378751645987236	0.0942328082776787	Inf	0.194058735600918	0.563444556373554	251	Glasser
Lang	baseline	0.163795563344121	0.0283531289205778	Inf	0.108224451810767	0.219366674877474	251	Glasser
MD	baseline	0.296045685699565	0.0406581955659634	Inf	0.216357086713891	0.37573428468524	251	Glasser
Alice	critical	0.649351587847685	0.0942328082776802	Inf	0.464658677461364	0.834044498234007	251	Glasser
Lang	critical	0.306177837423441	0.0283531289205776	Inf	0.250606725890087	0.361748948956794	251	Glasser
MD	critical	0.312572630581457	0.0406581955659635	Inf	0.232884031595782	0.392261229567131	251	Glasser
Alice	baseline	0.113353998918692	0.0581604966720794	Inf	-0.000638479881545709	0.227346477718929	252	Glasser
Lang	baseline	-0.0309144389726553	0.0176047306259289	Inf	-0.0654190769570051	0.00359019901169464	252	Glasser
MD	baseline	0.4157959343092	0.0251482207630813	Inf	0.366506327338298	0.465085541280101	252	Glasser
Alice	critical	0.165420452407043	0.0581604966720731	Inf	0.0514279736068184	0.279412931207268	252	Glasser
Lang	critical	0.0016135220755044	0.017604730625929	Inf	-0.0328911159088456	0.0361181600598544	252	Glasser
MD	critical	0.558592060293452	0.0251482207630814	Inf	0.50930245332255	0.607881667264354	252	Glasser
Alice	baseline	0.180259329683557	0.05827825649114	Inf	0.0660360458791354	0.29448261348798	253	Glasser
Lang	baseline	0.0393747258413512	0.0184517782424448	Inf	0.00320990503543955	0.0755395466472629	253	Glasser
MD	baseline	-0.0409326725449413	0.02563557083892	Inf	-0.0911774681123498	0.00931212302246711	253	Glasser
Alice	critical	0.197517178520795	0.0582782564911458	Inf	0.083293894716362	0.311740462325229	253	Glasser
Lang	critical	0.071735000628885	0.0184517782424448	Inf	0.0355701798229734	0.107899821434797	253	Glasser
MD	critical	-0.15305082608825	0.02563557083892	Inf	-0.203295621655658	-0.102806030520841	253	Glasser
Alice	baseline	0.153924142823494	0.116013340842248	Inf	-0.0734578269534808	0.38130611260047	254	Glasser
Lang	baseline	0.417216282338285	0.0383143695683197	Inf	0.342121497894021	0.492311066782549	254	Glasser
MD	baseline	0.706255547560334	0.0519428742187863	Inf	0.604449384838019	0.80806171028265	254	Glasser
Alice	critical	0.392553200962973	0.116013340842241	Inf	0.165171231186012	0.619935170739934	254	Glasser
Lang	critical	0.570392105992676	0.0383143695683198	Inf	0.495297321548412	0.64548689043694	254	Glasser
MD	critical	0.783979331024902	0.0519428742187864	Inf	0.682173168302586	0.885785493747217	254	Glasser
Alice	baseline	0.0669576963557566	0.0652722045781909	Inf	-0.0609734738090279	0.194888866520541	255	Glasser
Lang	baseline	0.0676625768548358	0.0211782603213465	Inf	0.0261539493697829	0.109171204339889	255	Glasser
MD	baseline	0.136210123765342	0.0290030770846662	Inf	0.0793651372385572	0.193055110292127	255	Glasser
Alice	critical	0.117308510309274	0.0652722045781906	Inf	-0.0106226598555097	0.245239680474058	255	Glasser
Lang	critical	0.111301226996478	0.0211782603213465	Inf	0.069792599511425	0.152809854481531	255	Glasser
MD	critical	0.127111991875577	0.0290030770846662	Inf	0.0702670053487928	0.183956978402362	255	Glasser
Alice	baseline	0.619976766860497	0.111064013092196	Inf	0.402295301221308	0.837658232499686	256	Glasser
Lang	baseline	0.537286979311952	0.0366391564260934	Inf	0.46547555229288	0.609098406331024	256	Glasser
MD	baseline	0.816578108816784	0.049702863531433	Inf	0.719162286366666	0.913993931266902	256	Glasser
Alice	critical	1.02999734825571	0.111064013092182	Inf	0.812315882616548	1.24767881389487	256	Glasser
Lang	critical	0.848780719396944	0.0366391564260936	Inf	0.776969292377871	0.920592146416016	256	Glasser
MD	critical	1.13415062259632	0.0497028635314332	Inf	1.0367348001462	1.23156644504644	256	Glasser
Alice	baseline	0.0661466901454966	0.0493742842972512	Inf	-0.0306251288395573	0.16291850913055	257	Glasser
Lang	baseline	-0.0165974760242056	0.0152134921475044	Inf	-0.0464153727123972	0.013220420663986	257	Glasser
MD	baseline	-0.0713139755799501	0.0214899838727955	Inf	-0.113433569998976	-0.0291943811609243	257	Glasser
Alice	critical	0.101853980843185	0.0493742842972561	Inf	0.00508216185812127	0.198625799828248	257	Glasser
Lang	critical	0.00725110683698359	0.0152134921475044	Inf	-0.022566789851208	0.0370690035251752	257	Glasser
MD	critical	-0.188995577942156	0.0214899838727955	Inf	-0.231115172361181	-0.14687598352313	257	Glasser
Alice	baseline	-0.006707917898411	0.0558974845960639	Inf	-0.116264974533079	0.102849138736257	258	Glasser
Lang	baseline	-0.0104695252409347	0.0168298550860638	Inf	-0.043455435074648	0.0225163845927787	258	Glasser
MD	baseline	0.0197775273482939	0.0241235503948346	Inf	-0.0275037626048189	0.0670588173014067	258	Glasser
Alice	critical	-0.0528984876658531	0.0558974845960633	Inf	-0.16245554430052	0.0566585689688133	258	Glasser
Lang	critical	-0.0684404685837109	0.0168298550860638	Inf	-0.101426378417424	-0.0354545587499976	258	Glasser
MD	critical	0.0800500076632545	0.0241235503948346	Inf	0.0327687177101417	0.127331297616367	258	Glasser
Alice	baseline	-0.108182751742372	0.0675037160253667	Inf	-0.24048760397471	0.0241221004899663	259	Glasser
Lang	baseline	0.0969829645984229	0.0212209842989991	Inf	0.0553905996558946	0.138575329540951	259	Glasser
MD	baseline	0.195222212424631	0.0296094929942717	Inf	0.137188672555367	0.253255752293894	259	Glasser
Alice	critical	-0.189021588951652	0.0675037160253608	Inf	-0.321326441183978	-0.0567167367193253	259	Glasser
Lang	critical	0.0507078463264663	0.0212209842989991	Inf	0.00911548138393808	0.0923002112689946	259	Glasser
MD	critical	0.318008917149038	0.0296094929942717	Inf	0.259975377279774	0.376042457018302	259	Glasser
Alice	baseline	-0.0233430204870689	0.0683725366879697	Inf	-0.157350729927133	0.110664688952995	260	Glasser
Lang	baseline	0.369904958458169	0.0220278336024933	Inf	0.326731197939841	0.413078718976497	260	Glasser
MD	baseline	0.703801072184872	0.0302907237907826	Inf	0.644432344489287	0.763169799880456	260	Glasser
Alice	critical	-0.0432341716498288	0.068372536687967	Inf	-0.177241881089888	0.0907735377902301	260	Glasser
Lang	critical	0.397436159591313	0.0220278336024932	Inf	0.354262399072985	0.440609920109641	260	Glasser
MD	critical	1.0991642395077	0.0302907237907825	Inf	1.03979551181212	1.15853296720329	260	Glasser
Alice	baseline	-0.11724873309145	0.0604501415571891	Inf	-0.235728833403888	0.00123136722098904	261	Glasser
Lang	baseline	-0.104841941019601	0.0180361851589283	Inf	-0.140192214349597	-0.0694916676896062	261	Glasser
MD	baseline	-0.26962912873862	0.0260051237405093	Inf	-0.320598234683526	-0.218660022793715	261	Glasser
Alice	critical	-0.25849089588211	0.0604501415571823	Inf	-0.376970996194535	-0.140010795569684	261	Glasser
Lang	critical	-0.221907048668327	0.0180361851589283	Inf	-0.257257321998323	-0.186556775338332	261	Glasser
MD	critical	-0.45995120354177	0.0260051237405093	Inf	-0.510920309486676	-0.408982097596865	261	Glasser
Alice	baseline	0.128078244762418	0.0733130821224076	Inf	-0.0156127557931277	0.271769245317965	262	Glasser
Lang	baseline	0.19093837808104	0.0218203197884845	Inf	0.148171337164463	0.233705418997616	262	Glasser
MD	baseline	0.00229903593193229	0.0315117926547893	Inf	-0.0594629427597486	0.0640610146236132	262	Glasser
Alice	critical	0.0234989424368125	0.0733130821223995	Inf	-0.120192058118718	0.167189942992343	262	Glasser
Lang	critical	0.145948944653279	0.0218203197884846	Inf	0.103181903736702	0.188715985569855	262	Glasser
MD	critical	0.14041242963272	0.0315117926547894	Inf	0.0786504509410389	0.202174408324401	262	Glasser
Alice	baseline	0.256393822314486	0.0826554929124684	Inf	0.0943920330816423	0.41839561154733	263	Glasser
Lang	baseline	0.333666978260235	0.0252049494869555	Inf	0.284266185033651	0.38306777148682	263	Glasser
MD	baseline	0.21764678155015	0.0358362940658301	Inf	0.147408935841737	0.287884627258564	263	Glasser
Alice	critical	0.377769287430815	0.0826554929124722	Inf	0.215767498197964	0.539771076663667	263	Glasser
Lang	critical	0.49610574384097	0.0252049494869554	Inf	0.446704950614387	0.545506537067554	263	Glasser
MD	critical	0.516398964621015	0.0358362940658302	Inf	0.446161118912602	0.586636810329429	263	Glasser
Alice	baseline	-0.0612465830200726	0.0749392555987004	Inf	-0.208124825021767	0.0856316589816217	264	Glasser
Lang	baseline	-0.114488191381287	0.0219041840072513	Inf	-0.157419603146238	-0.0715567796163366	264	Glasser
MD	baseline	-0.37575264728313	0.0320152202241131	Inf	-0.438501325879511	-0.31300396868675	264	Glasser
Alice	critical	-0.157233792322377	0.0749392555987048	Inf	-0.30411203432408	-0.010355550320674	264	Glasser
Lang	critical	-0.188722926508767	0.0219041840072514	Inf	-0.231654338273718	-0.145791514743816	264	Glasser
MD	critical	-0.69149161185006	0.0320152202241132	Inf	-0.75424029044644	-0.62874293325368	264	Glasser
Alice	baseline	0.10984111058166	0.0732180818235836	Inf	-0.0336636928096703	0.253345913972991	265	Glasser
Lang	baseline	-0.0775079001166136	0.0220823285790014	Inf	-0.120788468826236	-0.0342273314069912	265	Glasser
MD	baseline	-0.491613045743134	0.0316286795752996	Inf	-0.553604118589279	-0.429621972896989	265	Glasser
Alice	critical	0.193441447790978	0.0732180818235855	Inf	0.0499366443996432	0.336946251182312	265	Glasser
Lang	critical	0.0140251724296161	0.0220823285790015	Inf	-0.0292553962800063	0.0573057411392385	265	Glasser
MD	critical	-0.984027783415717	0.0316286795752997	Inf	-1.04601885626186	-0.922036710569572	265	Glasser
Alice	baseline	0.297128632057375	0.0527929767430738	Inf	0.193656299004289	0.40060096511046	266	Glasser
Lang	baseline	0.143235139677909	0.0161214231830109	Inf	0.111637730859678	0.174832548496139	266	Glasser
MD	baseline	-0.105173210665566	0.0229164589622542	Inf	-0.150088644884774	-0.0602577764463579	266	Glasser
Alice	critical	0.468298120429411	0.0527929767430685	Inf	0.364825787376336	0.571770453482486	266	Glasser
Lang	critical	0.242876305635359	0.0161214231830109	Inf	0.211278896817128	0.274473714453589	266	Glasser
MD	critical	-0.255534011454517	0.0229164589622543	Inf	-0.300449445673726	-0.210618577235309	266	Glasser
Alice	baseline	-0.00906140814942562	0.0955413311202205	Inf	-0.196318976180074	0.178196159881222	267	Glasser
Lang	baseline	0.287661283357489	0.0321342134614725	Inf	0.224679382301481	0.350643184413497	267	Glasser
MD	baseline	0.294705729349979	0.043124490138102	Inf	0.210183281827646	0.379228176872311	267	Glasser
Alice	critical	-0.017317384893614	0.0955413311202154	Inf	-0.204574952924252	0.169940183137024	267	Glasser
Lang	critical	0.360021471034542	0.0321342134614725	Inf	0.297039569978534	0.42300337209055	267	Glasser
MD	critical	0.639115967538953	0.0431244901381022	Inf	0.55459352001662	0.723638415061286	267	Glasser
Alice	baseline	-0.0722736991414611	0.0683668371910582	Inf	-0.206270237772849	0.0617228394899264	268	Glasser
Lang	baseline	-0.0255697008973716	0.0203401821928837	Inf	-0.0654357254344065	0.0142963236396634	268	Glasser
MD	baseline	-0.282686433529556	0.0293817969814732	Inf	-0.340273697414311	-0.2250991696448	268	Glasser
